"dgp","idx_d","idx_T","rep","d","T_sample","truth_seed","data_seed"
"dgp1",1,6,68,5,2000,20270001,20366394
"dgp1",1,6,69,5,2000,20270001,20366395
"dgp1",1,6,70,5,2000,20270001,20366396
"dgp1",1,6,71,5,2000,20270001,20366397
"dgp1",1,6,72,5,2000,20270001,20366398
"dgp1",1,6,73,5,2000,20270001,20366399
"dgp1",1,6,74,5,2000,20270001,20366400
"dgp1",1,6,75,5,2000,20270001,20366401
"dgp1",1,6,76,5,2000,20270001,20366402
"dgp1",1,6,77,5,2000,20270001,20366403
"dgp1",1,6,78,5,2000,20270001,20366404
"dgp1",1,6,79,5,2000,20270001,20366405
"dgp1",1,6,80,5,2000,20270001,20366406
"dgp1",1,6,81,5,2000,20270001,20366407
"dgp1",1,6,82,5,2000,20270001,20366408
"dgp1",1,6,83,5,2000,20270001,20366409
"dgp1",1,6,84,5,2000,20270001,20366410
"dgp1",1,6,85,5,2000,20270001,20366411
"dgp1",1,6,86,5,2000,20270001,20366412
"dgp1",1,6,87,5,2000,20270001,20366413
"dgp1",1,6,88,5,2000,20270001,20366414
"dgp1",1,6,89,5,2000,20270001,20366415
"dgp1",1,6,90,5,2000,20270001,20366416
"dgp1",1,6,91,5,2000,20270001,20366417
"dgp1",1,6,92,5,2000,20270001,20366418
"dgp1",1,6,93,5,2000,20270001,20366419
"dgp1",1,6,94,5,2000,20270001,20366420
"dgp1",1,6,95,5,2000,20270001,20366421
"dgp1",1,6,96,5,2000,20270001,20366422
"dgp1",1,6,97,5,2000,20270001,20366423
"dgp1",1,6,98,5,2000,20270001,20366424
"dgp1",1,6,99,5,2000,20270001,20366425
"dgp1",1,6,100,5,2000,20270001,20366426
"dgp1",2,1,1,10,100,20270002,20461327
"dgp1",2,1,2,10,100,20270002,20461328
"dgp1",2,1,3,10,100,20270002,20461329
"dgp1",2,1,4,10,100,20270002,20461330
"dgp1",2,1,5,10,100,20270002,20461331
"dgp1",2,1,6,10,100,20270002,20461332
"dgp1",2,1,7,10,100,20270002,20461333
"dgp1",2,1,8,10,100,20270002,20461334
"dgp1",2,1,9,10,100,20270002,20461335
"dgp1",2,1,10,10,100,20270002,20461336
"dgp1",2,1,11,10,100,20270002,20461337
"dgp1",2,1,12,10,100,20270002,20461338
"dgp1",2,1,13,10,100,20270002,20461339
"dgp1",2,1,14,10,100,20270002,20461340
"dgp1",2,1,15,10,100,20270002,20461341
"dgp1",2,1,16,10,100,20270002,20461342
"dgp1",2,1,17,10,100,20270002,20461343
"dgp1",2,1,18,10,100,20270002,20461344
"dgp1",2,1,19,10,100,20270002,20461345
"dgp1",2,1,20,10,100,20270002,20461346
"dgp1",2,1,21,10,100,20270002,20461347
"dgp1",2,1,22,10,100,20270002,20461348
"dgp1",2,1,23,10,100,20270002,20461349
"dgp1",2,1,24,10,100,20270002,20461350
"dgp1",2,1,25,10,100,20270002,20461351
"dgp1",2,1,26,10,100,20270002,20461352
"dgp1",2,1,27,10,100,20270002,20461353
"dgp1",2,1,28,10,100,20270002,20461354
"dgp1",2,1,29,10,100,20270002,20461355
"dgp1",2,1,30,10,100,20270002,20461356
"dgp1",2,1,31,10,100,20270002,20461357
"dgp1",2,1,32,10,100,20270002,20461358
"dgp1",2,1,33,10,100,20270002,20461359
"dgp1",2,1,34,10,100,20270002,20461360
"dgp1",2,1,35,10,100,20270002,20461361
"dgp1",2,1,36,10,100,20270002,20461362
"dgp1",2,1,37,10,100,20270002,20461363
"dgp1",2,1,38,10,100,20270002,20461364
"dgp1",2,1,39,10,100,20270002,20461365
"dgp1",2,1,40,10,100,20270002,20461366
"dgp1",2,1,41,10,100,20270002,20461367
"dgp1",2,1,42,10,100,20270002,20461368
"dgp1",2,1,43,10,100,20270002,20461369
"dgp1",2,1,44,10,100,20270002,20461370
"dgp1",2,1,45,10,100,20270002,20461371
"dgp1",2,1,46,10,100,20270002,20461372
"dgp1",2,1,47,10,100,20270002,20461373
"dgp1",2,1,48,10,100,20270002,20461374
"dgp1",2,1,49,10,100,20270002,20461375
"dgp1",2,1,50,10,100,20270002,20461376
"dgp1",2,1,51,10,100,20270002,20461377
"dgp1",2,1,52,10,100,20270002,20461378
"dgp1",2,1,53,10,100,20270002,20461379
"dgp1",2,1,54,10,100,20270002,20461380
"dgp1",2,1,55,10,100,20270002,20461381
"dgp1",2,1,56,10,100,20270002,20461382
"dgp1",2,1,57,10,100,20270002,20461383
"dgp1",2,1,58,10,100,20270002,20461384
"dgp1",2,1,59,10,100,20270002,20461385
"dgp1",2,1,60,10,100,20270002,20461386
"dgp1",2,1,61,10,100,20270002,20461387
"dgp1",2,1,62,10,100,20270002,20461388
"dgp1",2,1,63,10,100,20270002,20461389
"dgp1",2,1,64,10,100,20270002,20461390
"dgp1",2,1,65,10,100,20270002,20461391
"dgp1",2,1,66,10,100,20270002,20461392
"dgp1",2,1,67,10,100,20270002,20461393
"dgp1",2,1,68,10,100,20270002,20461394
"dgp1",2,1,69,10,100,20270002,20461395
"dgp1",2,1,70,10,100,20270002,20461396
"dgp1",2,1,71,10,100,20270002,20461397
"dgp1",2,1,72,10,100,20270002,20461398
"dgp1",2,1,73,10,100,20270002,20461399
"dgp1",2,1,74,10,100,20270002,20461400
"dgp1",2,1,75,10,100,20270002,20461401
"dgp1",2,1,76,10,100,20270002,20461402
"dgp1",2,1,77,10,100,20270002,20461403
"dgp1",2,1,78,10,100,20270002,20461404
"dgp1",2,1,79,10,100,20270002,20461405
"dgp1",2,1,80,10,100,20270002,20461406
"dgp1",2,1,81,10,100,20270002,20461407
"dgp1",2,1,82,10,100,20270002,20461408
"dgp1",2,1,83,10,100,20270002,20461409
"dgp1",2,1,84,10,100,20270002,20461410
"dgp1",2,1,85,10,100,20270002,20461411
"dgp1",2,1,86,10,100,20270002,20461412
"dgp1",2,1,87,10,100,20270002,20461413
"dgp1",2,1,88,10,100,20270002,20461414
"dgp1",2,1,89,10,100,20270002,20461415
"dgp1",2,1,90,10,100,20270002,20461416
"dgp1",2,1,91,10,100,20270002,20461417
"dgp1",2,1,92,10,100,20270002,20461418
"dgp1",2,1,93,10,100,20270002,20461419
"dgp1",2,1,94,10,100,20270002,20461420
"dgp1",2,1,95,10,100,20270002,20461421
"dgp1",2,1,96,10,100,20270002,20461422
"dgp1",2,1,97,10,100,20270002,20461423
"dgp1",2,1,98,10,100,20270002,20461424
"dgp1",2,1,99,10,100,20270002,20461425
"dgp1",2,1,100,10,100,20270002,20461426
"dgp1",2,2,1,10,200,20270002,20462327
"dgp1",2,2,2,10,200,20270002,20462328
"dgp1",2,2,3,10,200,20270002,20462329
"dgp1",2,2,4,10,200,20270002,20462330
"dgp1",2,2,5,10,200,20270002,20462331
"dgp1",2,2,6,10,200,20270002,20462332
"dgp1",2,2,7,10,200,20270002,20462333
"dgp1",2,2,8,10,200,20270002,20462334
"dgp1",2,2,9,10,200,20270002,20462335
"dgp1",2,2,10,10,200,20270002,20462336
"dgp1",2,2,11,10,200,20270002,20462337
"dgp1",2,2,12,10,200,20270002,20462338
"dgp1",2,2,13,10,200,20270002,20462339
"dgp1",2,2,14,10,200,20270002,20462340
"dgp1",2,2,15,10,200,20270002,20462341
"dgp1",2,2,16,10,200,20270002,20462342
"dgp1",2,2,17,10,200,20270002,20462343
"dgp1",2,2,18,10,200,20270002,20462344
"dgp1",2,2,19,10,200,20270002,20462345
"dgp1",2,2,20,10,200,20270002,20462346
"dgp1",2,2,21,10,200,20270002,20462347
"dgp1",2,2,22,10,200,20270002,20462348
"dgp1",2,2,23,10,200,20270002,20462349
"dgp1",2,2,24,10,200,20270002,20462350
"dgp1",2,2,25,10,200,20270002,20462351
"dgp1",2,2,26,10,200,20270002,20462352
"dgp1",2,2,27,10,200,20270002,20462353
"dgp1",2,2,28,10,200,20270002,20462354
"dgp1",2,2,29,10,200,20270002,20462355
"dgp1",2,2,30,10,200,20270002,20462356
"dgp1",2,2,31,10,200,20270002,20462357
"dgp1",2,2,32,10,200,20270002,20462358
"dgp1",2,2,33,10,200,20270002,20462359
"dgp1",2,2,34,10,200,20270002,20462360
"dgp1",2,2,35,10,200,20270002,20462361
"dgp1",2,2,36,10,200,20270002,20462362
"dgp1",2,2,37,10,200,20270002,20462363
"dgp1",2,2,38,10,200,20270002,20462364
"dgp1",2,2,39,10,200,20270002,20462365
"dgp1",2,2,40,10,200,20270002,20462366
"dgp1",2,2,41,10,200,20270002,20462367
"dgp1",2,2,42,10,200,20270002,20462368
"dgp1",2,2,43,10,200,20270002,20462369
"dgp1",2,2,44,10,200,20270002,20462370
"dgp1",2,2,45,10,200,20270002,20462371
"dgp1",2,2,46,10,200,20270002,20462372
"dgp1",2,2,47,10,200,20270002,20462373
"dgp1",2,2,48,10,200,20270002,20462374
"dgp1",2,2,49,10,200,20270002,20462375
"dgp1",2,2,50,10,200,20270002,20462376
"dgp1",2,2,51,10,200,20270002,20462377
"dgp1",2,2,52,10,200,20270002,20462378
"dgp1",2,2,53,10,200,20270002,20462379
"dgp1",2,2,54,10,200,20270002,20462380
"dgp1",2,2,55,10,200,20270002,20462381
"dgp1",2,2,56,10,200,20270002,20462382
"dgp1",2,2,57,10,200,20270002,20462383
"dgp1",2,2,58,10,200,20270002,20462384
"dgp1",2,2,59,10,200,20270002,20462385
"dgp1",2,2,60,10,200,20270002,20462386
"dgp1",2,2,61,10,200,20270002,20462387
"dgp1",2,2,62,10,200,20270002,20462388
"dgp1",2,2,63,10,200,20270002,20462389
"dgp1",2,2,64,10,200,20270002,20462390
"dgp1",2,2,65,10,200,20270002,20462391
"dgp1",2,2,66,10,200,20270002,20462392
"dgp1",2,2,67,10,200,20270002,20462393
"dgp1",2,2,68,10,200,20270002,20462394
"dgp1",2,2,69,10,200,20270002,20462395
"dgp1",2,2,70,10,200,20270002,20462396
"dgp1",2,2,71,10,200,20270002,20462397
"dgp1",2,2,72,10,200,20270002,20462398
"dgp1",2,2,73,10,200,20270002,20462399
"dgp1",2,2,74,10,200,20270002,20462400
"dgp1",2,2,75,10,200,20270002,20462401
"dgp1",2,2,76,10,200,20270002,20462402
"dgp1",2,2,77,10,200,20270002,20462403
"dgp1",2,2,78,10,200,20270002,20462404
"dgp1",2,2,79,10,200,20270002,20462405
"dgp1",2,2,80,10,200,20270002,20462406
"dgp1",2,2,81,10,200,20270002,20462407
"dgp1",2,2,82,10,200,20270002,20462408
"dgp1",2,2,83,10,200,20270002,20462409
"dgp1",2,2,84,10,200,20270002,20462410
"dgp1",2,2,85,10,200,20270002,20462411
"dgp1",2,2,86,10,200,20270002,20462412
"dgp1",2,2,87,10,200,20270002,20462413
"dgp1",2,2,88,10,200,20270002,20462414
"dgp1",2,2,89,10,200,20270002,20462415
"dgp1",2,2,90,10,200,20270002,20462416
"dgp1",2,2,91,10,200,20270002,20462417
"dgp1",2,2,92,10,200,20270002,20462418
"dgp1",2,2,93,10,200,20270002,20462419
"dgp1",2,2,94,10,200,20270002,20462420
"dgp1",2,2,95,10,200,20270002,20462421
"dgp1",2,2,96,10,200,20270002,20462422
"dgp1",2,2,97,10,200,20270002,20462423
"dgp1",2,2,98,10,200,20270002,20462424
"dgp1",2,2,99,10,200,20270002,20462425
"dgp1",2,2,100,10,200,20270002,20462426
"dgp1",2,3,1,10,300,20270002,20463327
"dgp1",2,3,2,10,300,20270002,20463328
"dgp1",2,3,3,10,300,20270002,20463329
"dgp1",2,3,4,10,300,20270002,20463330
"dgp1",2,3,5,10,300,20270002,20463331
"dgp1",2,3,6,10,300,20270002,20463332
"dgp1",2,3,7,10,300,20270002,20463333
"dgp1",2,3,8,10,300,20270002,20463334
"dgp1",2,3,9,10,300,20270002,20463335
"dgp1",2,3,10,10,300,20270002,20463336
"dgp1",2,3,11,10,300,20270002,20463337
"dgp1",2,3,12,10,300,20270002,20463338
"dgp1",2,3,13,10,300,20270002,20463339
"dgp1",2,3,14,10,300,20270002,20463340
"dgp1",2,3,15,10,300,20270002,20463341
"dgp1",2,3,16,10,300,20270002,20463342
"dgp1",2,3,17,10,300,20270002,20463343
"dgp1",2,3,18,10,300,20270002,20463344
"dgp1",2,3,19,10,300,20270002,20463345
"dgp1",2,3,20,10,300,20270002,20463346
"dgp1",2,3,21,10,300,20270002,20463347
"dgp1",2,3,22,10,300,20270002,20463348
"dgp1",2,3,23,10,300,20270002,20463349
"dgp1",2,3,24,10,300,20270002,20463350
"dgp1",2,3,25,10,300,20270002,20463351
"dgp1",2,3,26,10,300,20270002,20463352
"dgp1",2,3,27,10,300,20270002,20463353
"dgp1",2,3,28,10,300,20270002,20463354
"dgp1",2,3,29,10,300,20270002,20463355
"dgp1",2,3,30,10,300,20270002,20463356
"dgp1",2,3,31,10,300,20270002,20463357
"dgp1",2,3,32,10,300,20270002,20463358
"dgp1",2,3,33,10,300,20270002,20463359
"dgp1",2,3,34,10,300,20270002,20463360
"dgp1",2,3,35,10,300,20270002,20463361
"dgp1",2,3,36,10,300,20270002,20463362
"dgp1",2,3,37,10,300,20270002,20463363
"dgp1",2,3,38,10,300,20270002,20463364
"dgp1",2,3,39,10,300,20270002,20463365
"dgp1",2,3,40,10,300,20270002,20463366
"dgp1",2,3,41,10,300,20270002,20463367
"dgp1",2,3,42,10,300,20270002,20463368
"dgp1",2,3,43,10,300,20270002,20463369
"dgp1",2,3,44,10,300,20270002,20463370
"dgp1",2,3,45,10,300,20270002,20463371
"dgp1",2,3,46,10,300,20270002,20463372
"dgp1",2,3,47,10,300,20270002,20463373
"dgp1",2,3,48,10,300,20270002,20463374
"dgp1",2,3,49,10,300,20270002,20463375
"dgp1",2,3,50,10,300,20270002,20463376
"dgp1",2,3,51,10,300,20270002,20463377
"dgp1",2,3,52,10,300,20270002,20463378
"dgp1",2,3,53,10,300,20270002,20463379
"dgp1",2,3,54,10,300,20270002,20463380
"dgp1",2,3,55,10,300,20270002,20463381
"dgp1",2,3,56,10,300,20270002,20463382
"dgp1",2,3,57,10,300,20270002,20463383
"dgp1",2,3,58,10,300,20270002,20463384
"dgp1",2,3,59,10,300,20270002,20463385
"dgp1",2,3,60,10,300,20270002,20463386
"dgp1",2,3,61,10,300,20270002,20463387
"dgp1",2,3,62,10,300,20270002,20463388
"dgp1",2,3,63,10,300,20270002,20463389
"dgp1",2,3,64,10,300,20270002,20463390
"dgp1",2,3,65,10,300,20270002,20463391
"dgp1",2,3,66,10,300,20270002,20463392
"dgp1",2,3,67,10,300,20270002,20463393
"dgp1",2,3,68,10,300,20270002,20463394
"dgp1",2,3,69,10,300,20270002,20463395
"dgp1",2,3,70,10,300,20270002,20463396
"dgp1",2,3,71,10,300,20270002,20463397
"dgp1",2,3,72,10,300,20270002,20463398
"dgp1",2,3,73,10,300,20270002,20463399
"dgp1",2,3,74,10,300,20270002,20463400
"dgp1",2,3,75,10,300,20270002,20463401
"dgp1",2,3,76,10,300,20270002,20463402
"dgp1",2,3,77,10,300,20270002,20463403
"dgp1",2,3,78,10,300,20270002,20463404
"dgp1",2,3,79,10,300,20270002,20463405
"dgp1",2,3,80,10,300,20270002,20463406
"dgp1",2,3,81,10,300,20270002,20463407
"dgp1",2,3,82,10,300,20270002,20463408
"dgp1",2,3,83,10,300,20270002,20463409
"dgp1",2,3,84,10,300,20270002,20463410
"dgp1",2,3,85,10,300,20270002,20463411
"dgp1",2,3,86,10,300,20270002,20463412
"dgp1",2,3,87,10,300,20270002,20463413
"dgp1",2,3,88,10,300,20270002,20463414
"dgp1",2,3,89,10,300,20270002,20463415
"dgp1",2,3,90,10,300,20270002,20463416
"dgp1",2,3,91,10,300,20270002,20463417
"dgp1",2,3,92,10,300,20270002,20463418
"dgp1",2,3,93,10,300,20270002,20463419
"dgp1",2,3,94,10,300,20270002,20463420
"dgp1",2,3,95,10,300,20270002,20463421
"dgp1",2,3,96,10,300,20270002,20463422
"dgp1",2,3,97,10,300,20270002,20463423
"dgp1",2,3,98,10,300,20270002,20463424
"dgp1",2,3,99,10,300,20270002,20463425
"dgp1",2,3,100,10,300,20270002,20463426
"dgp1",2,4,1,10,500,20270002,20464327
"dgp1",2,4,2,10,500,20270002,20464328
"dgp1",2,4,3,10,500,20270002,20464329
"dgp1",2,4,4,10,500,20270002,20464330
"dgp1",2,4,5,10,500,20270002,20464331
"dgp1",2,4,6,10,500,20270002,20464332
"dgp1",2,4,7,10,500,20270002,20464333
"dgp1",2,4,8,10,500,20270002,20464334
"dgp1",2,4,9,10,500,20270002,20464335
"dgp1",2,4,10,10,500,20270002,20464336
"dgp1",2,4,11,10,500,20270002,20464337
"dgp1",2,4,12,10,500,20270002,20464338
"dgp1",2,4,13,10,500,20270002,20464339
"dgp1",2,4,14,10,500,20270002,20464340
"dgp1",2,4,15,10,500,20270002,20464341
"dgp1",2,4,16,10,500,20270002,20464342
"dgp1",2,4,17,10,500,20270002,20464343
"dgp1",2,4,18,10,500,20270002,20464344
"dgp1",2,4,19,10,500,20270002,20464345
"dgp1",2,4,20,10,500,20270002,20464346
"dgp1",2,4,21,10,500,20270002,20464347
"dgp1",2,4,22,10,500,20270002,20464348
"dgp1",2,4,23,10,500,20270002,20464349
"dgp1",2,4,24,10,500,20270002,20464350
"dgp1",2,4,25,10,500,20270002,20464351
"dgp1",2,4,26,10,500,20270002,20464352
"dgp1",2,4,27,10,500,20270002,20464353
"dgp1",2,4,28,10,500,20270002,20464354
"dgp1",2,4,29,10,500,20270002,20464355
"dgp1",2,4,30,10,500,20270002,20464356
"dgp1",2,4,31,10,500,20270002,20464357
"dgp1",2,4,32,10,500,20270002,20464358
"dgp1",2,4,33,10,500,20270002,20464359
"dgp1",2,4,34,10,500,20270002,20464360
"dgp1",2,4,35,10,500,20270002,20464361
"dgp1",2,4,36,10,500,20270002,20464362
"dgp1",2,4,37,10,500,20270002,20464363
"dgp1",2,4,38,10,500,20270002,20464364
"dgp1",2,4,39,10,500,20270002,20464365
"dgp1",2,4,40,10,500,20270002,20464366
"dgp1",2,4,41,10,500,20270002,20464367
"dgp1",2,4,42,10,500,20270002,20464368
"dgp1",2,4,43,10,500,20270002,20464369
"dgp1",2,4,44,10,500,20270002,20464370
"dgp1",2,4,45,10,500,20270002,20464371
"dgp1",2,4,46,10,500,20270002,20464372
"dgp1",2,4,47,10,500,20270002,20464373
"dgp1",2,4,48,10,500,20270002,20464374
"dgp1",2,4,49,10,500,20270002,20464375
"dgp1",2,4,50,10,500,20270002,20464376
"dgp1",2,4,51,10,500,20270002,20464377
"dgp1",2,4,52,10,500,20270002,20464378
"dgp1",2,4,53,10,500,20270002,20464379
"dgp1",2,4,54,10,500,20270002,20464380
"dgp1",2,4,55,10,500,20270002,20464381
"dgp1",2,4,56,10,500,20270002,20464382
"dgp1",2,4,57,10,500,20270002,20464383
"dgp1",2,4,58,10,500,20270002,20464384
"dgp1",2,4,59,10,500,20270002,20464385
"dgp1",2,4,60,10,500,20270002,20464386
"dgp1",2,4,61,10,500,20270002,20464387
"dgp1",2,4,62,10,500,20270002,20464388
"dgp1",2,4,63,10,500,20270002,20464389
"dgp1",2,4,64,10,500,20270002,20464390
"dgp1",2,4,65,10,500,20270002,20464391
"dgp1",2,4,66,10,500,20270002,20464392
"dgp1",2,4,67,10,500,20270002,20464393
"dgp1",2,4,68,10,500,20270002,20464394
"dgp1",2,4,69,10,500,20270002,20464395
"dgp1",2,4,70,10,500,20270002,20464396
"dgp1",2,4,71,10,500,20270002,20464397
"dgp1",2,4,72,10,500,20270002,20464398
"dgp1",2,4,73,10,500,20270002,20464399
"dgp1",2,4,74,10,500,20270002,20464400
"dgp1",2,4,75,10,500,20270002,20464401
"dgp1",2,4,76,10,500,20270002,20464402
"dgp1",2,4,77,10,500,20270002,20464403
"dgp1",2,4,78,10,500,20270002,20464404
"dgp1",2,4,79,10,500,20270002,20464405
"dgp1",2,4,80,10,500,20270002,20464406
"dgp1",2,4,81,10,500,20270002,20464407
"dgp1",2,4,82,10,500,20270002,20464408
"dgp1",2,4,83,10,500,20270002,20464409
"dgp1",2,4,84,10,500,20270002,20464410
"dgp1",2,4,85,10,500,20270002,20464411
"dgp1",2,4,86,10,500,20270002,20464412
"dgp1",2,4,87,10,500,20270002,20464413
"dgp1",2,4,88,10,500,20270002,20464414
"dgp1",2,4,89,10,500,20270002,20464415
"dgp1",2,4,90,10,500,20270002,20464416
"dgp1",2,4,91,10,500,20270002,20464417
"dgp1",2,4,92,10,500,20270002,20464418
"dgp1",2,4,93,10,500,20270002,20464419
"dgp1",2,4,94,10,500,20270002,20464420
"dgp1",2,4,95,10,500,20270002,20464421
"dgp1",2,4,96,10,500,20270002,20464422
"dgp1",2,4,97,10,500,20270002,20464423
"dgp1",2,4,98,10,500,20270002,20464424
"dgp1",2,4,99,10,500,20270002,20464425
"dgp1",2,4,100,10,500,20270002,20464426
"dgp1",2,5,1,10,1000,20270002,20465327
"dgp1",2,5,2,10,1000,20270002,20465328
"dgp1",2,5,3,10,1000,20270002,20465329
"dgp1",2,5,4,10,1000,20270002,20465330
"dgp1",2,5,5,10,1000,20270002,20465331
"dgp1",2,5,6,10,1000,20270002,20465332
"dgp1",2,5,7,10,1000,20270002,20465333
"dgp1",2,5,8,10,1000,20270002,20465334
"dgp1",2,5,9,10,1000,20270002,20465335
"dgp1",2,5,10,10,1000,20270002,20465336
"dgp1",2,5,11,10,1000,20270002,20465337
"dgp1",2,5,12,10,1000,20270002,20465338
"dgp1",2,5,13,10,1000,20270002,20465339
"dgp1",2,5,14,10,1000,20270002,20465340
"dgp1",2,5,15,10,1000,20270002,20465341
"dgp1",2,5,16,10,1000,20270002,20465342
"dgp1",2,5,17,10,1000,20270002,20465343
"dgp1",2,5,18,10,1000,20270002,20465344
"dgp1",2,5,19,10,1000,20270002,20465345
"dgp1",2,5,20,10,1000,20270002,20465346
"dgp1",2,5,21,10,1000,20270002,20465347
"dgp1",2,5,22,10,1000,20270002,20465348
"dgp1",2,5,23,10,1000,20270002,20465349
"dgp1",2,5,24,10,1000,20270002,20465350
"dgp1",2,5,25,10,1000,20270002,20465351
"dgp1",2,5,26,10,1000,20270002,20465352
"dgp1",2,5,27,10,1000,20270002,20465353
"dgp1",2,5,28,10,1000,20270002,20465354
"dgp1",2,5,29,10,1000,20270002,20465355
"dgp1",2,5,30,10,1000,20270002,20465356
"dgp1",2,5,31,10,1000,20270002,20465357
"dgp1",2,5,32,10,1000,20270002,20465358
"dgp1",2,5,33,10,1000,20270002,20465359
"dgp1",2,5,34,10,1000,20270002,20465360
"dgp1",2,5,35,10,1000,20270002,20465361
"dgp1",2,5,36,10,1000,20270002,20465362
"dgp1",2,5,37,10,1000,20270002,20465363
"dgp1",2,5,38,10,1000,20270002,20465364
"dgp1",2,5,39,10,1000,20270002,20465365
"dgp1",2,5,40,10,1000,20270002,20465366
"dgp1",2,5,41,10,1000,20270002,20465367
"dgp1",2,5,42,10,1000,20270002,20465368
"dgp1",2,5,43,10,1000,20270002,20465369
"dgp1",2,5,44,10,1000,20270002,20465370
"dgp1",2,5,45,10,1000,20270002,20465371
"dgp1",2,5,46,10,1000,20270002,20465372
"dgp1",2,5,47,10,1000,20270002,20465373
"dgp1",2,5,48,10,1000,20270002,20465374
"dgp1",2,5,49,10,1000,20270002,20465375
"dgp1",2,5,50,10,1000,20270002,20465376
"dgp1",2,5,51,10,1000,20270002,20465377
"dgp1",2,5,52,10,1000,20270002,20465378
"dgp1",2,5,53,10,1000,20270002,20465379
"dgp1",2,5,54,10,1000,20270002,20465380
"dgp1",2,5,55,10,1000,20270002,20465381
"dgp1",2,5,56,10,1000,20270002,20465382
"dgp1",2,5,57,10,1000,20270002,20465383
"dgp1",2,5,58,10,1000,20270002,20465384
"dgp1",2,5,59,10,1000,20270002,20465385
"dgp1",2,5,60,10,1000,20270002,20465386
"dgp1",2,5,61,10,1000,20270002,20465387
"dgp1",2,5,62,10,1000,20270002,20465388
"dgp1",2,5,63,10,1000,20270002,20465389
"dgp1",2,5,64,10,1000,20270002,20465390
"dgp1",2,5,65,10,1000,20270002,20465391
"dgp1",2,5,66,10,1000,20270002,20465392
"dgp1",2,5,67,10,1000,20270002,20465393
"dgp1",2,5,68,10,1000,20270002,20465394
"dgp1",2,5,69,10,1000,20270002,20465395
"dgp1",2,5,70,10,1000,20270002,20465396
"dgp1",2,5,71,10,1000,20270002,20465397
"dgp1",2,5,72,10,1000,20270002,20465398
"dgp1",2,5,73,10,1000,20270002,20465399
"dgp1",2,5,74,10,1000,20270002,20465400
"dgp1",2,5,75,10,1000,20270002,20465401
"dgp1",2,5,76,10,1000,20270002,20465402
"dgp1",2,5,77,10,1000,20270002,20465403
"dgp1",2,5,78,10,1000,20270002,20465404
"dgp1",2,5,79,10,1000,20270002,20465405
"dgp1",2,5,80,10,1000,20270002,20465406
"dgp1",2,5,81,10,1000,20270002,20465407
"dgp1",2,5,82,10,1000,20270002,20465408
"dgp1",2,5,83,10,1000,20270002,20465409
"dgp1",2,5,84,10,1000,20270002,20465410
"dgp1",2,5,85,10,1000,20270002,20465411
"dgp1",2,5,86,10,1000,20270002,20465412
"dgp1",2,5,87,10,1000,20270002,20465413
"dgp1",2,5,88,10,1000,20270002,20465414
"dgp1",2,5,89,10,1000,20270002,20465415
"dgp1",2,5,90,10,1000,20270002,20465416
"dgp1",2,5,91,10,1000,20270002,20465417
"dgp1",2,5,92,10,1000,20270002,20465418
"dgp1",2,5,93,10,1000,20270002,20465419
"dgp1",2,5,94,10,1000,20270002,20465420
"dgp1",2,5,95,10,1000,20270002,20465421
"dgp1",2,5,96,10,1000,20270002,20465422
"dgp1",2,5,97,10,1000,20270002,20465423
"dgp1",2,5,98,10,1000,20270002,20465424
"dgp1",2,5,99,10,1000,20270002,20465425
"dgp1",2,5,100,10,1000,20270002,20465426
"dgp1",2,6,1,10,2000,20270002,20466327
"dgp1",2,6,2,10,2000,20270002,20466328
"dgp1",2,6,3,10,2000,20270002,20466329
"dgp1",2,6,4,10,2000,20270002,20466330
"dgp1",2,6,5,10,2000,20270002,20466331
"dgp1",2,6,6,10,2000,20270002,20466332
"dgp1",2,6,7,10,2000,20270002,20466333
"dgp1",2,6,8,10,2000,20270002,20466334
"dgp1",2,6,9,10,2000,20270002,20466335
"dgp1",2,6,10,10,2000,20270002,20466336
"dgp1",2,6,11,10,2000,20270002,20466337
"dgp1",2,6,12,10,2000,20270002,20466338
"dgp1",2,6,13,10,2000,20270002,20466339
"dgp1",2,6,14,10,2000,20270002,20466340
"dgp1",2,6,15,10,2000,20270002,20466341
"dgp1",2,6,16,10,2000,20270002,20466342
"dgp1",2,6,17,10,2000,20270002,20466343
"dgp1",2,6,18,10,2000,20270002,20466344
"dgp1",2,6,19,10,2000,20270002,20466345
"dgp1",2,6,20,10,2000,20270002,20466346
"dgp1",2,6,21,10,2000,20270002,20466347
"dgp1",2,6,22,10,2000,20270002,20466348
"dgp1",2,6,23,10,2000,20270002,20466349
"dgp1",2,6,24,10,2000,20270002,20466350
"dgp1",2,6,25,10,2000,20270002,20466351
"dgp1",2,6,26,10,2000,20270002,20466352
"dgp1",2,6,27,10,2000,20270002,20466353
"dgp1",2,6,28,10,2000,20270002,20466354
"dgp1",2,6,29,10,2000,20270002,20466355
"dgp1",2,6,30,10,2000,20270002,20466356
"dgp1",2,6,31,10,2000,20270002,20466357
"dgp1",2,6,32,10,2000,20270002,20466358
"dgp1",2,6,33,10,2000,20270002,20466359
