"tuning","family","solver","dgp","d","T_sample","nrep_eff","frob_mean","frob_median","frob_sd","frob_sq_mean","frob_sq_median","frob_sq_sd","msfe_mean","msfe_median","msfe_sd","rmfe_mean","rmfe_median","rmfe_sd","hamming_mean","hamming_median","hamming_sd","precision_mean","precision_median","precision_sd","recall_mean","recall_median","recall_sd","F1_mean","F1_median","F1_sd","TP_mean","TP_median","TP_sd","FP_mean","FP_median","FP_sd","FN_mean","FN_median","FN_sd","TN_mean","TN_median","TN_sd","support_true_mean","support_true_median","support_true_sd","support_hat_mean","support_hat_median","support_hat_sd","off_hamming_mean","off_hamming_median","off_hamming_sd","off_precision_mean","off_precision_median","off_precision_sd","off_recall_mean","off_recall_median","off_recall_sd","off_F1_mean","off_F1_median","off_F1_sd","off_TP_mean","off_TP_median","off_TP_sd","off_FP_mean","off_FP_median","off_FP_sd","off_FN_mean","off_FN_median","off_FN_sd","off_TN_mean","off_TN_median","off_TN_sd","support_true_offdiag_mean","support_true_offdiag_median","support_true_offdiag_sd","support_hat_offdiag_mean","support_hat_offdiag_median","support_hat_offdiag_sd","rho_true_mean","rho_true_median","rho_true_sd","rho_hat_mean","rho_hat_median","rho_hat_sd","runtime_seconds_mean","runtime_seconds_median","runtime_seconds_sd","objective_mean","objective_median","objective_sd","objective_gap_mean","objective_gap_median","objective_gap_sd","kkt_max_mean","kkt_max_median","kkt_max_sd","n_solver_zeroed_mean","n_solver_zeroed_median","n_solver_zeroed_sd","max_solver_zeroed_abs_mean","max_solver_zeroed_abs_median","max_solver_zeroed_abs_sd","B_diff_to_fista_mean","B_diff_to_fista_median","B_diff_to_fista_sd","Phi_diff_to_fista_mean","Phi_diff_to_fista_median","Phi_diff_to_fista_sd","reference_tuning_seconds_mean","reference_tuning_seconds_median","reference_tuning_seconds_sd","reference_pilot_seconds_mean","reference_pilot_seconds_median","reference_pilot_seconds_sd","admm_convergence_rate","rank_frob","rank_rmfe","rank_hamming","rank_F1"
"cv","adaptive","admm","dgp1",5,500,100,0.118766319952703,0.119055890041796,0.0298491439017342,0.0149875004328575,0.0141743056136102,0.00738058774478914,5.06761419038208,5.04822600723241,0.314408570007257,2.25006920010192,2.24682547172464,0.0696512606918077,0.0276,0,0.0616788685716821,0.941018236665295,1,0.118464166346667,1,1,0,0.965242891542582,1,0.0725251635157835,8,8,0,0.69,0,1.54197171429205,0,0,0,16.31,17,1.54197171429205,8,8,0,8.69,8,1.54197171429205,0.0345,0,0.0770985857146026,0.892571428571429,1,0.202919883393617,1,1,0,0.928294372294372,1,0.141475114757504,3,3,0,0.69,0,1.54197171429205,0,0,0,16.31,17,1.54197171429205,3,3,0,3.69,3,1.54197171429205,0.465874281184537,0.465874281184537,0,0.512025800944583,0.507214304425705,0.0327766504924764,0.000199999999999996,0,0.00199999999999996,3.34732320900983,3.33923664630241,0.0828805180923682,4.49862369578113e-15,2.88657986402541e-15,4.9951308070692e-15,9.92881265627144e-08,9.33573511275322e-08,5.45402959393931e-08,16.31,17,1.54197171429205,2.77105676027218e-07,2.7670586581672e-07,4.6218638189599e-08,7.39240977109528e-08,6.74190926637225e-08,3.49840729834882e-08,7.76279304581235e-08,6.92091223277375e-08,3.58055720565171e-08,0.4049,0.389999999999998,0.0667650032319752,9.99999999999979e-05,0,0.000999999999999979,1,2,2,2,2
"cv","adaptive","fista","dgp1",5,500,100,0.118766318914965,0.119055891449843,0.029849145487748,0.0149875002800965,0.0141743059497386,0.00738058776454593,5.06761419235948,5.04822601588015,0.314408567622544,2.25006920055909,2.24682547364981,0.0696512601122243,0.0276,0,0.0616788685716821,0.941018236665295,1,0.118464166346667,1,1,0,0.965242891542582,1,0.0725251635157835,8,8,0,0.69,0,1.54197171429205,0,0,0,16.31,17,1.54197171429205,8,8,0,8.69,8,1.54197171429205,0.0345,0,0.0770985857146026,0.892571428571429,1,0.202919883393617,1,1,0,0.928294372294372,1,0.141475114757504,3,3,0,0.69,0,1.54197171429205,0,0,0,16.31,17,1.54197171429205,3,3,0,3.69,3,1.54197171429205,0.465874281184537,0.465874281184537,0,0.512025798508886,0.507214306415012,0.0327766514458199,0.000299999999999994,0,0.00222701503353609,3.34732320900982,3.3392366463024,0.0828805180923693,7.061018436616e-16,0,2.89121371960335e-15,2.43408761869725e-08,1.58022827248933e-08,2.7132355548227e-08,0,0,0,0,0,0,0,0,0,0,0,0,0.4049,0.389999999999998,0.0667650032319752,9.99999999999979e-05,0,0.000999999999999979,NA,2,2,2,2
"cv","adaptive","glmnet","dgp1",5,1000,100,0.0814437080070518,0.0807227597861561,0.0208174447348998,0.00706210991917562,0.00651621241398963,0.00358981595967814,4.99815595378045,4.95783588731261,0.33633191928984,2.23440509241445,2.22661922959252,0.0751418643004698,0.016,0,0.0368452949177471,0.961075369075369,1,0.0810684019501184,1,1,0,0.978223991350926,1,0.0472011345558268,8,8,0,0.4,0,0.921132372943677,0,0,0,16.6,17,0.921132372943677,8,8,0,8.4,8,0.921132372943677,0.02,0,0.0460566186471838,0.9215,1,0.15258794450441,1,1,0,0.951385281385281,1,0.0992719399643447,3,3,0,0.4,0,0.921132372943677,0,0,0,16.6,17,0.921132372943677,3,3,0,3.4,3,0.921132372943677,0.465874281184537,0.465874281184537,0,0.500127891504141,0.497958195321195,0.0208928468259225,0.0218000000000002,0.0199999999999996,0.00998787143277158,3.33211561957527,3.33680622994228,0.063407157291844,1.79856129989275e-15,4.44089209850063e-16,3.35747569597144e-15,6.38450573535119e-08,4.44907660346447e-08,4.94283847452495e-08,0,0,0,0,0,0,4.500940685262e-08,3.83299200784177e-08,3.41277546153861e-08,4.81388689126758e-08,3.9579092037399e-08,3.67117786264146e-08,0.5676,0.57,0.025271055827295,0,0,0,NA,3,2,2,2
"cv","adaptive","admm","dgp1",5,1000,100,0.081443707829134,0.080722729601134,0.0208174410776466,0.00706210973944842,0.00651620754289505,0.00358981569880341,4.99815595317555,4.95783589524734,0.336331914305391,2.23440509231591,2.22661923137639,0.0751418631942418,0.016,0,0.0368452949177471,0.961075369075369,1,0.0810684019501184,1,1,0,0.978223991350926,1,0.0472011345558268,8,8,0,0.4,0,0.921132372943677,0,0,0,16.6,17,0.921132372943677,8,8,0,8.4,8,0.921132372943677,0.02,0,0.0460566186471838,0.9215,1,0.15258794450441,1,1,0,0.951385281385281,1,0.0992719399643447,3,3,0,0.4,0,0.921132372943677,0,0,0,16.6,17,0.921132372943677,3,3,0,3.4,3,0.921132372943677,0.465874281184537,0.465874281184537,0,0.500127893636839,0.497958214230729,0.0208928462255562,0.000700000000000056,0,0.00325824517434818,3.33211561957527,3.33680622994228,0.0634071572918439,2.72670774847938e-15,1.77635683940025e-15,2.51216379336376e-15,7.76226838485904e-08,6.81002112312041e-08,3.50674488688211e-08,16.6,17,0.921132372943677,2.55956033743343e-07,2.46304850000514e-07,4.3033315978817e-08,5.88983193389673e-08,5.25735744312575e-08,2.90195564603129e-08,6.25898772338906e-08,5.38742569674704e-08,3.29332069921295e-08,0.5676,0.57,0.025271055827295,0,0,0,1,1,2,2,2
"cv","adaptive","fista","dgp1",5,1000,100,0.0814437074447925,0.0807227333509718,0.0208174440268807,0.00706210979840713,0.00651620814739128,0.00358981630464389,4.99815595370086,4.95783588526007,0.336331916094985,2.23440509242025,2.22661922913191,0.0751418635910135,0.016,0,0.0368452949177471,0.961075369075369,1,0.0810684019501184,1,1,0,0.978223991350926,1,0.0472011345558268,8,8,0,0.4,0,0.921132372943677,0,0,0,16.6,17,0.921132372943677,8,8,0,8.4,8,0.921132372943677,0.02,0,0.0460566186471838,0.9215,1,0.15258794450441,1,1,0,0.951385281385281,1,0.0992719399643447,3,3,0,0.4,0,0.921132372943677,0,0,0,16.6,17,0.921132372943677,3,3,0,3.4,3,0.921132372943677,0.465874281184537,0.465874281184537,0,0.500127886006054,0.497958195364705,0.020892845694035,0,0,0,3.33211561957527,3.33680622994228,0.0634071572918441,6.21724893790088e-16,0,3.20858741936897e-15,2.07089077002219e-08,1.28550120650597e-08,2.62405610455943e-08,0,0,0,0,0,0,0,0,0,0,0,0,0.5676,0.57,0.025271055827295,0,0,0,NA,2,2,2,2
"cv","adaptive","glmnet","dgp1",5,2000,100,0.0584546184992947,0.057662611787908,0.0161689673844488,0.00367576357511466,0.00332542182874548,0.00199927852231596,4.93017219938048,4.92549329071769,0.299351154442731,2.2193930335127,2.21934507543485,0.0671705365888607,0.0244,0,0.0447285866605068,0.941850815850816,1,0.099504610183338,1,1,0,0.9671230035874,1,0.0578727496434172,8,8,0,0.61,0,1.11821466651267,0,0,0,16.39,17,1.11821466651267,8,8,0,8.61,8,1.11821466651267,0.0305,0,0.0559107333256335,0.886107142857143,1,0.184789220517262,1,1,0,0.927859307359307,1,0.121661960113,3,3,0,0.61,0,1.11821466651267,0,0,0,16.39,17,1.11821466651267,3,3,0,3.61,3,1.11821466651267,0.465874281184537,0.465874281184537,0,0.491893457058701,0.487688699018962,0.0225875897952217,0.0252000000000001,0.0299999999999976,0.0105868223788256,3.32786417076183,3.32456163801517,0.0477647971256782,1.19015908239817e-15,4.44089209850063e-16,1.65427633569469e-15,5.41311622950907e-08,4.14431599667401e-08,3.83094082900339e-08,0,0,0,0,0,0,3.95886495872586e-08,3.26413930762171e-08,3.05948223738289e-08,4.19867133980216e-08,3.51130479046124e-08,3.36158819249047e-08,1.0284,1.04,0.120367450884046,0.000199999999999996,0,0.00199999999999996,NA,3,2,2,2
"cv","adaptive","admm","dgp1",5,2000,100,0.0584546160354378,0.0576625747966946,0.0161689662641845,0.00367576325120228,0.00332541753997379,0.00199927827497234,4.93017219849808,4.92549328019291,0.299351156074314,2.21939303330287,2.21934507306058,0.06717053695729,0.0244,0,0.0447285866605068,0.941850815850816,1,0.099504610183338,1,1,0,0.9671230035874,1,0.0578727496434172,8,8,0,0.61,0,1.11821466651267,0,0,0,16.39,17,1.11821466651267,8,8,0,8.61,8,1.11821466651267,0.0305,0,0.0559107333256335,0.886107142857143,1,0.184789220517262,1,1,0,0.927859307359307,1,0.121661960113,3,3,0,0.61,0,1.11821466651267,0,0,0,16.39,17,1.11821466651267,3,3,0,3.61,3,1.11821466651267,0.465874281184537,0.465874281184537,0,0.49189345531713,0.48768870725767,0.0225875822506944,0.000400000000000063,0,0.002428783625396,3.32786417076183,3.32456163801518,0.0477647971256777,2.75779399316889e-15,2.22044604925031e-15,2.15469380579115e-15,7.96036056762444e-08,7.59876997835892e-08,3.63099632421086e-08,16.39,17,1.11821466651267,2.59929331775832e-07,2.59407868916632e-07,4.77834862687436e-08,5.59985859049345e-08,5.37929308691036e-08,3.0349134949407e-08,5.8254788954757e-08,5.79409097586901e-08,3.27787931672615e-08,1.0284,1.04,0.120367450884046,0.000199999999999996,0,0.00199999999999996,1,1,2,2,2
"cv","adaptive","fista","dgp1",5,2000,100,0.0584546163823813,0.0576625787901193,0.0161689678808078,0.00367576334351865,0.00332541804436816,0.00199927851000774,4.93017219698428,4.92549327911127,0.299351153955561,2.2193930329756,2.21934507281769,0.0671705364975282,0.0244,0,0.0447285866605068,0.941850815850816,1,0.099504610183338,1,1,0,0.9671230035874,1,0.0578727496434172,8,8,0,0.61,0,1.11821466651267,0,0,0,16.39,17,1.11821466651267,8,8,0,8.61,8,1.11821466651267,0.0305,0,0.0559107333256335,0.886107142857143,1,0.184789220517262,1,1,0,0.927859307359307,1,0.121661960113,3,3,0,0.61,0,1.11821466651267,0,0,0,16.39,17,1.11821466651267,3,3,0,3.61,3,1.11821466651267,0.465874281184537,0.465874281184537,0,0.491893449100163,0.48768869903149,0.0225875880534984,0,0,0,3.32786417076183,3.32456163801517,0.0477647971256772,6.43929354282591e-16,0,4.93039234900382e-15,1.71206920092886e-08,1.06149215686617e-08,2.81296666851675e-08,0,0,0,0,0,0,0,0,0,0,0,0,1.0284,1.04,0.120367450884046,0.000199999999999996,0,0.00199999999999996,NA,2,2,2,2
"cv","adaptive","glmnet","dgp1",10,100,100,0.474023173533466,0.454355404807038,0.102940786670608,0.235188806551498,0.206438842176615,0.106627789019644,10.2877733449322,10.240004368206,0.438682514961401,3.20673208247167,3.20000067058008,0.0684805965226081,0.0351,0.03,0.0313176943563536,0.850119656561079,0.85,0.116065666573158,0.993529411764706,1,0.0202997357177565,0.91162156902593,0.918918918918919,0.0701060328287001,16.89,17,0.34509550720186,3.4,3,3.15268043724605,0.11,0,0.34509550720186,79.6,80,3.15268043724605,17,17,0,20.29,20,3.21076157616692,0.039,0.0333333333333333,0.0347974381737262,0.724335915718269,0.7,0.189964793830789,0.984285714285714,1,0.0492993581716943,0.819125338719237,0.823529411764706,0.12926226333224,6.89,7,0.34509550720186,3.4,3,3.15268043724605,0.11,0,0.34509550720186,79.6,80,3.15268043724605,7,7,0,10.29,10,3.21076157616692,0.426347938361315,0.426347938361315,0,0.566886949640357,0.556616014514715,0.0651260029888423,0.0269,0.0300000000000011,0.0108892496332741,6.89870137250222,6.9174894624879,0.315478688673577,1.16182619080973e-13,3.73034936274053e-14,2.28734730888982e-13,3.67415514854885e-07,2.81965342727175e-07,3.12359056983836e-07,0,0,0,0,0,0,3.29148750129845e-07,2.2878541595185e-07,3.13061617613712e-07,3.40362161147985e-07,2.35385497827004e-07,3.21397217773695e-07,0.556,0.56,0.0768311805390904,0,0,0,NA,2.5,2,2,2
"cv","adaptive","admm","dgp1",10,100,100,0.474023205882501,0.454355391550554,0.102940794036407,0.235188838721201,0.20643883013603,0.106627802242452,10.2877733735017,10.2400044796676,0.438682501430017,3.20673208697155,3.20000068799388,0.0684805943815874,0.0351,0.03,0.0313176943563536,0.850119656561079,0.85,0.116065666573158,0.993529411764706,1,0.0202997357177565,0.91162156902593,0.918918918918919,0.0701060328287001,16.89,17,0.34509550720186,3.4,3,3.15268043724605,0.11,0,0.34509550720186,79.6,80,3.15268043724605,17,17,0,20.29,20,3.21076157616692,0.039,0.0333333333333333,0.0347974381737262,0.724335915718269,0.7,0.189964793830789,0.984285714285714,1,0.0492993581716943,0.819125338719237,0.823529411764706,0.12926226333224,6.89,7,0.34509550720186,3.4,3,3.15268043724605,0.11,0,0.34509550720186,79.6,80,3.15268043724605,7,7,0,10.29,10,3.21076157616692,0.426347938361315,0.426347938361315,0,0.566886931863322,0.556615994142053,0.0651259934375984,0.00229999999999993,0,0.00583528106011219,6.89870137250214,6.91748946248784,0.315478688673645,3.31112914864207e-14,2.30926389122033e-14,3.16785095273042e-14,2.39682776159064e-07,2.29758761019767e-07,1.17903096731206e-07,79.71,80,3.21076157616692,3.94031371942173e-07,3.7792838436891e-07,7.68983374558801e-08,2.02994951608332e-07,1.88104368236315e-07,8.24927688934476e-08,2.06226942971172e-07,1.86252469599854e-07,8.2796323851009e-08,0.556,0.56,0.0768311805390904,0,0,0,1,1,2,2,2
"cv","adaptive","fista","dgp1",10,100,100,0.474023200860418,0.454355400026725,0.10294079572698,0.235188834304611,0.20643883783167,0.106627801108978,10.2877733685647,10.2400045827564,0.438682490328926,3.20673208623895,3.20000070410255,0.0684805926227005,0.0351,0.03,0.0313176943563536,0.850119656561079,0.85,0.116065666573158,0.993529411764706,1,0.0202997357177565,0.91162156902593,0.918918918918919,0.0701060328287001,16.89,17,0.34509550720186,3.4,3,3.15268043724605,0.11,0,0.34509550720186,79.6,80,3.15268043724605,17,17,0,20.29,20,3.21076157616692,0.039,0.0333333333333333,0.0347974381737262,0.724335915718269,0.7,0.189964793830789,0.984285714285714,1,0.0492993581716943,0.819125338719237,0.823529411764706,0.12926226333224,6.89,7,0.34509550720186,3.4,3,3.15268043724605,0.11,0,0.34509550720186,79.6,80,3.15268043724605,7,7,0,10.29,10,3.21076157616692,0.426347938361315,0.426347938361315,0,0.566886940184099,0.556616014534534,0.0651259919299606,0.000399999999999991,0,0.00281410588272573,6.8987013725021,6.91748946248787,0.315478688673645,1.56319401867222e-15,0,8.51079822430961e-15,5.1871699364699e-08,3.83000794906432e-08,4.60024091441754e-08,0,0,0,0,0,0,0,0,0,0,0,0,0.556,0.56,0.0768311805390904,0,0,0,NA,2.5,2,2,2
"cv","adaptive","glmnet","dgp1",10,200,100,0.29163895867191,0.285354090066191,0.0604955120394445,0.0886763921223812,0.0814269570776137,0.038075146513885,10.0871146863073,10.0150044699899,0.49129252837288,3.17509342816328,3.16464740742989,0.0771749209644597,0.017,0.01,0.0189896303441131,0.917996816747961,0.944444444444444,0.0839635560285974,0.999411764705882,1,0.00588235294117647,0.95487004610456,0.971428571428571,0.0476859904673644,16.99,17,0.1,1.69,1,1.9053089041418,0.01,0,0.1,81.31,82,1.9053089041418,17,17,0,18.68,18,1.91685769798998,0.0188888888888889,0.0111111111111111,0.0210995892712368,0.837857128982129,0.875,0.15253496592423,0.998571428571429,1,0.0142857142857143,0.903071595721549,0.933333333333333,0.0964724431098384,6.99,7,0.1,1.69,1,1.9053089041418,0.01,0,0.1,81.31,82,1.9053089041418,7,7,0,8.68,8,1.91685769798998,0.426347938361315,0.426347938361315,0,0.529811863489692,0.519211053355655,0.0582690594402548,0.0318999999999998,0.0300000000000011,0.0116943394750444,6.78408552352299,6.76848672585125,0.227955854920342,3.85913523359704e-14,1.28785870856518e-14,6.11149022904666e-14,2.55018834515674e-07,1.85360874142035e-07,2.07263279520245e-07,0,0,0,0,0,0,1.91597226435917e-07,1.37240846201832e-07,1.50607959161957e-07,1.95336840182978e-07,1.42113912316845e-07,1.51049427043464e-07,0.516,0.52,0.0621987690287103,0.000599999999999987,0,0.00342893215995523,NA,1.5,2,2,2
"cv","adaptive","admm","dgp1",10,200,100,0.291638971480715,0.285354133641234,0.0604955216455657,0.0886764007441065,0.0814269819462825,0.0380751533826139,10.0871147032542,10.0150046167426,0.491292532855372,3.17509343081819,3.16464743060638,0.0771749215389252,0.017,0.01,0.0189896303441131,0.917996816747961,0.944444444444444,0.0839635560285974,0.999411764705882,1,0.00588235294117647,0.95487004610456,0.971428571428571,0.0476859904673644,16.99,17,0.1,1.69,1,1.9053089041418,0.01,0,0.1,81.31,82,1.9053089041418,17,17,0,18.68,18,1.91685769798998,0.0188888888888889,0.0111111111111111,0.0210995892712368,0.837857128982129,0.875,0.15253496592423,0.998571428571429,1,0.0142857142857143,0.903071595721549,0.933333333333333,0.0964724431098384,6.99,7,0.1,1.69,1,1.9053089041418,0.01,0,0.1,81.31,82,1.9053089041418,7,7,0,8.68,8,1.91685769798998,0.426347938361315,0.426347938361315,0,0.529811846667006,0.519210978868179,0.0582690674309993,0.00340000000000003,0,0.00713789149185497,6.78408552352297,6.76848672585108,0.227955854920351,2.37942998637664e-14,1.77635683940025e-14,2.0521814456638e-14,2.00046639635429e-07,1.73001012433228e-07,9.73299559564237e-08,81.32,82,1.91685769798998,3.88341994788886e-07,3.78907488945085e-07,7.6834949220548e-08,1.68186299506409e-07,1.56252886947565e-07,6.00399502596001e-08,1.70908878139383e-07,1.59522213121903e-07,5.9295751738583e-08,0.516,0.52,0.0621987690287103,0.000599999999999987,0,0.00342893215995523,1,3,2,2,2
"cv","adaptive","fista","dgp1",10,200,100,0.291638952419961,0.285354092784583,0.0604955232169146,0.0886763898146077,0.0814269586290062,0.0380751524157612,10.087114683551,10.0150045624958,0.491292533606392,3.17509342771188,3.16464742204194,0.0771749216853901,0.017,0.01,0.0189896303441131,0.917996816747961,0.944444444444444,0.0839635560285974,0.999411764705882,1,0.00588235294117647,0.95487004610456,0.971428571428571,0.0476859904673644,16.99,17,0.1,1.69,1,1.9053089041418,0.01,0,0.1,81.31,82,1.9053089041418,17,17,0,18.68,18,1.91685769798998,0.0188888888888889,0.0111111111111111,0.0210995892712368,0.837857128982129,0.875,0.15253496592423,0.998571428571429,1,0.0142857142857143,0.903071595721549,0.933333333333333,0.0964724431098384,6.99,7,0.1,1.69,1,1.9053089041418,0.01,0,0.1,81.31,82,1.9053089041418,7,7,0,8.68,8,1.91685769798998,0.426347938361315,0.426347938361315,0,0.529811849304638,0.51921104364767,0.0582690613392192,0.000300000000000011,0,0.00222701503353617,6.78408552352295,6.76848672585106,0.227955854920354,3.99680288865056e-16,0,2.35286439207574e-15,4.12231273788175e-08,2.84551660443489e-08,3.37884099442631e-08,0,0,0,0,0,0,0,0,0,0,0,0,0.516,0.52,0.0621987690287103,0.000599999999999987,0,0.00342893215995523,NA,1.5,2,2,2
"cv","adaptive","glmnet","dgp1",10,300,100,0.225519751276608,0.226521648432467,0.0435997242553058,0.0527410848114505,0.0513121043993954,0.0198170878248858,10.0671720302649,10.0780781888331,0.397112230453827,3.17227533607628,3.1745988986389,0.0622898275252173,0.0132,0.01,0.0166290484551959,0.934678841372205,0.944444444444444,0.0752745992228084,1,1,0,0.964603190213588,0.971428571428571,0.0424510547751699,17,17,0,1.32,1,1.66290484551959,0,0,0,81.68,82,1.66290484551959,17,17,0,18.32,18,1.66290484551959,0.0146666666666667,0.0111111111111111,0.0184767205057732,0.868427544677545,0.875,0.13959435049101,1,1,0,0.923150154798762,0.933333333333333,0.0872453273472884,7,7,0,1.32,1,1.66290484551959,0,0,0,81.68,82,1.66290484551959,7,7,0,8.32,8,1.66290484551959,0.426347938361315,0.426347938361315,0,0.510497513587517,0.501464263440131,0.0522681054046325,0.0335999999999999,0.0300000000000011,0.0121039270695526,6.75724792097728,6.72373550318246,0.183361800565925,2.89013257770421e-14,1.06581410364015e-14,4.08716938594975e-14,2.16884613618428e-07,1.65404945871861e-07,1.67876335123056e-07,0,0,0,0,0,0,1.6681984423693e-07,1.230111300428e-07,1.2776184587554e-07,1.71756581911535e-07,1.33980006191063e-07,1.30529380095978e-07,0.5397,0.550000000000001,0.0601085718017023,0.000500000000000007,0,0.00261116483933548,NA,3,2,2,2
"cv","adaptive","admm","dgp1",10,300,100,0.225519756112709,0.226521588406834,0.0435997208985585,0.0527410867029437,0.0513120772217365,0.019817086706824,10.067172032161,10.0780781287404,0.397112230239937,3.17227533637625,3.17459888917462,0.0622898274682721,0.0132,0.01,0.0166290484551959,0.934678841372205,0.944444444444444,0.0752745992228084,1,1,0,0.964603190213588,0.971428571428571,0.0424510547751699,17,17,0,1.32,1,1.66290484551959,0,0,0,81.68,82,1.66290484551959,17,17,0,18.32,18,1.66290484551959,0.0146666666666667,0.0111111111111111,0.0184767205057732,0.868427544677545,0.875,0.13959435049101,1,1,0,0.923150154798762,0.933333333333333,0.0872453273472884,7,7,0,1.32,1,1.66290484551959,0,0,0,81.68,82,1.66290484551959,7,7,0,8.32,8,1.66290484551959,0.426347938361315,0.426347938361315,0,0.51049750850495,0.501464285005812,0.052268107078054,0.00270000000000003,0,0.00600588936550679,6.75724792097727,6.72373550318247,0.183361800565934,2.05702122002549e-14,1.4210854715202e-14,1.65411833763068e-14,1.81422265976682e-07,1.61301430096158e-07,8.56017177670211e-08,81.68,82,1.66290484551959,3.76012308481237e-07,3.71534796563676e-07,6.26399095939363e-08,1.47122504269362e-07,1.3858934086956e-07,5.36323493190235e-08,1.49311438587582e-07,1.40659133710577e-07,5.35240204367822e-08,0.5397,0.550000000000001,0.0601085718017023,0.000500000000000007,0,0.00261116483933548,1,1,2,2,2
"cv","adaptive","fista","dgp1",10,300,100,0.225519750063558,0.226521607965012,0.0435997202981322,0.0527410839227042,0.0513120860755787,0.0198170858219279,10.0671720334469,10.0780781381556,0.397112228688834,3.17227533658378,3.17459889065762,0.0622898272187432,0.0132,0.01,0.0166290484551959,0.934678841372205,0.944444444444444,0.0752745992228084,1,1,0,0.964603190213588,0.971428571428571,0.0424510547751699,17,17,0,1.32,1,1.66290484551959,0,0,0,81.68,82,1.66290484551959,17,17,0,18.32,18,1.66290484551959,0.0146666666666667,0.0111111111111111,0.0184767205057732,0.868427544677545,0.875,0.13959435049101,1,1,0,0.923150154798762,0.933333333333333,0.0872453273472884,7,7,0,1.32,1,1.66290484551959,0,0,0,81.68,82,1.66290484551959,7,7,0,8.32,8,1.66290484551959,0.426347938361315,0.426347938361315,0,0.510497511218622,0.501464262496284,0.0522681010431462,0.000199999999999996,0,0.00199999999999996,6.75724792097725,6.72373550318245,0.183361800565939,9.76996261670138e-17,0,4.87211881878693e-16,3.0635831117282e-08,2.56533621598383e-08,1.87589393319655e-08,0,0,0,0,0,0,0,0,0,0,0,0,0.5397,0.550000000000001,0.0601085718017023,0.000500000000000007,0,0.00261116483933548,NA,2,2,2,2
"cv","adaptive","glmnet","dgp1",10,500,100,0.176797458489258,0.176366289337868,0.0347099383885508,0.0324500733529687,0.0311051680728295,0.0130699444498988,10.0840432076116,10.0946318320902,0.469591062686643,3.17468339628653,3.17720463977776,0.0740498122967197,0.013,0,0.0250857116560988,0.941195150722941,1,0.0921726308929813,1,1,0,0.967084583300104,1,0.0560099400868699,17,17,0,1.3,0,2.50857116560988,0,0,0,81.7,83,2.50857116560988,17,17,0,18.3,17,2.50857116560988,0.0144444444444444,0,0.0278730129512208,0.886711988304094,1,0.155636300945772,1,1,0,0.931499381960736,1,0.104488018499643,7,7,0,1.3,0,2.50857116560988,0,0,0,81.7,83,2.50857116560988,7,7,0,8.3,7,2.50857116560988,0.426347938361315,0.426347938361315,0,0.493522879283616,0.482798333267555,0.0415330636991273,0.0388999999999999,0.0399999999999991,0.0122181352211713,6.75268427944192,6.7418028340432,0.160189308160412,1.34114941374719e-14,7.99360577730113e-15,1.69098242868661e-14,1.61392236836379e-07,1.35018888163668e-07,1.02134159100258e-07,0,0,0,0,0,0,1.31471442446909e-07,1.07388593460028e-07,8.92074815800632e-08,1.33440801329737e-07,1.09768005144438e-07,8.84041361927135e-08,0.9508,0.92,0.298165027859378,0.000100000000000016,0,0.00100000000000016,NA,2,2,2,2
"cv","adaptive","admm","dgp1",10,500,100,0.176797465224998,0.176366290376783,0.034709935318565,0.032450075523705,0.0311051684596247,0.0130699441554572,10.0840432120582,10.094631859009,0.469591061169821,3.1746833969935,3.17720464401223,0.0740498120088108,0.013,0,0.0250857116560988,0.941195150722941,1,0.0921726308929813,1,1,0,0.967084583300104,1,0.0560099400868699,17,17,0,1.3,0,2.50857116560988,0,0,0,81.7,83,2.50857116560988,17,17,0,18.3,17,2.50857116560988,0.0144444444444444,0,0.0278730129512208,0.886711988304094,1,0.155636300945772,1,1,0,0.931499381960736,1,0.104488018499643,7,7,0,1.3,0,2.50857116560988,0,0,0,81.7,83,2.50857116560988,7,7,0,8.3,7,2.50857116560988,0.426347938361315,0.426347938361315,0,0.493522881494644,0.482798345300319,0.0415330574106143,0.00239999999999995,0,0.00552679423766194,6.75268427944192,6.7418028340432,0.160189308160419,1.37134748001699e-14,1.15463194561016e-14,9.2718408905695e-15,1.56114335488764e-07,1.41320767621478e-07,6.73789482250114e-08,81.7,83,2.50857116560988,3.85901360122461e-07,3.82320263133307e-07,6.87485957501194e-08,1.32194852903479e-07,1.22960121281854e-07,4.58772703057939e-08,1.33640365665563e-07,1.24196227653077e-07,4.62306464549407e-08,0.9508,0.92,0.298165027859378,0.000100000000000016,0,0.00100000000000016,1,2,2,2,2
